round_epochs,val_loss,val_f1score,val_acc,loss,f1score,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,network,optimizer,shapes
50,0.2273996870049782,0.8402958540191428,0.9122806947830825,0.19782013685709268,0.8885491753942404,0.919597994742082,relu,28,0.0,50,30,5,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.14713036517302194,0.0,0.6608187183302049,0.1678416519308809,0.06005226143041448,0.6130653266331658,elu,44,0.5,100,40,5,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.34853423687449675,0.6628439478706896,0.8771929908217045,0.43075297795348433,0.6907651499288165,0.8266331658291457,elu,12,0.5,150,10,3,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,brick
200,5.4669564592908,0.0,0.6608187078732496,6.236650021231953,0.0,0.61306532813077,elu,20,0.0,200,30,5,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.14713036700298912,0.0,0.6608187211187262,0.1678478205623339,0.0,0.6130653212417909,elu,36,0.1,150,40,5,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,brick
100,0.02904122038499305,0.8572617173194885,0.9239766158555683,0.0276574998223527,0.8790250112063921,0.9145728613263998,relu,36,0.1,100,40,5,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.10732171553791615,0.0,0.6608187137988576,0.11329370609779454,0.0,0.6130653239374784,relu,12,0.8,100,30,4,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.14713036600086424,0.0,0.6608187078732496,0.17985995076409536,0.10618316618042375,0.5804020067555221,elu,20,0.5,150,20,2,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
50,0.09788932350643895,0.1396825250826384,0.6959064289143211,0.10041971519664304,0.5275755723816665,0.7386934649405168,elu,12,0.5,50,40,5,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,brick
100,0.14713036700298912,0.0,0.6608187211187262,0.14459464193588525,0.0,0.6130653278312491,elu,36,0.8,100,10,0,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.07355783796972698,0.7570410719391896,0.7836257271599352,0.03905580048659938,0.8605180535484199,0.8793969789342065,relu,44,0.0,50,20,5,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.03091612266688417,0.8569402708644756,0.9239765970330489,0.03683919617999813,0.8548258668813274,0.9045226022825769,relu,20,0.5,100,30,4,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,brick
100,0.10708580166101456,0.0,0.6608187211187262,0.11389500172293965,0.021356783320556332,0.6105527695099912,elu,36,0.1,100,10,5,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.030060870180788794,0.8902116668851752,0.929824571860464,0.03176637504942453,0.8873720363755921,0.9195979959401653,relu,36,0.1,150,10,5,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.14713036700298912,0.0,0.6608187211187262,0.16348101011472732,0.060845758522575226,0.6231155733966348,elu,36,0.5,150,30,2,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.1471303697043692,0.0,0.660818716587379,0.16784488009148507,0.0,0.6130653287298117,relu,28,0.1,150,30,0,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.6409368797352439,0.0,0.6608187211187262,0.6667145328905115,0.0,0.6130653308264574,elu,36,0.1,150,20,5,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.2898845275243123,0.7752350962650009,0.8771929713020548,0.3395891143149467,0.8179248301827129,0.8768844209124694,elu,44,0.5,50,40,4,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,10.535026500099583,0.5001515275553653,0.33918128515544693,5.165684230363548,0.45975788394410405,0.5175879399980133,relu,36,0.8,50,10,0,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.14713036752583689,0.0,0.6608187137988576,0.17226456820815053,0.061880828148156555,0.595477387533715,elu,12,0.5,100,40,5,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.6460551155938042,0.0,0.6608187078732496,1.9346829583896465,0.06880360564694332,0.5979899506473062,relu,20,0.8,50,30,3,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
200,5.466956236209088,0.0,0.660818716587379,6.236650184171284,0.0,0.6130653167489785,relu,28,0.0,200,30,1,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.2743972986936569,0.7737968062099657,0.8830409395067316,0.20037154216862205,0.8982542414761069,0.9246231119836396,elu,36,0.1,200,40,2,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.37471950531811915,0.7846890224350823,0.888888893071671,0.27043713535645497,0.8110340192689368,0.8793969753399566,elu,28,0.5,200,40,0,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.26183078387937353,0.8169644168245862,0.8830409328839932,0.17498322887037268,0.8929480095604556,0.9246231158774103,relu,28,0.0,150,40,3,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,brick
200,0.14713036752583689,0.0,0.6608187137988576,0.16893476262763518,0.0,0.6105527635195747,relu,12,0.5,200,40,1,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,10.53502653356184,0.4907657237429368,0.33918128829253347,9.773723669387588,0.5417507560408894,0.38693467404075604,relu,12,0.0,150,10,0,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.14713036700298912,0.0,0.6608187211187262,0.119757356805418,0.0,0.613065333222624,relu,36,0.8,50,30,2,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.02794825320529526,0.846270613851603,0.9181286549707602,0.0225698546688985,0.9066673723896544,0.9296482439017176,relu,28,0.1,150,40,5,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,5.466796122099224,0.0,0.6608187183302049,0.8910037279129028,0.0,0.6080402001064626,relu,44,0.8,100,10,3,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,brick
150,0.14713036517302194,0.0,0.6608187183302049,0.1529597674482432,0.3773902588753245,0.6080401992079002,relu,44,0.8,150,20,0,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.1471303697043692,0.0,0.660818716587379,0.16784487762043823,0.0,0.6130653312008585,relu,28,0.1,200,20,0,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.45311287620611357,0.8053166709448162,0.8654970788119132,0.4500735917283063,0.5335334293806373,0.7512562808079936,relu,12,0.5,150,30,3,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,5.466956289190995,0.0,0.6608187211187262,5.7553347204914225,0.13180735115729383,0.6306532681287833,elu,36,0.1,200,10,0,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.1471303697043692,0.0,0.660818716587379,0.17653325110224624,0.30698033133942876,0.5703517566973241,elu,28,0.5,200,10,0,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,5.466956361692551,0.0,0.6608187183302049,4.87280611296994,0.09418116757019081,0.6005025155580224,elu,44,0.5,200,10,1,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,brick
150,0.6454534924518295,0.0,0.6608187078732496,0.6674269201168462,0.0,0.6130653161499369,relu,20,0.8,150,40,2,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.023153769564459525,0.8764175040680066,0.9239766137641773,0.017355098514864456,0.9286497181384408,0.9497487479118846,relu,12,0.1,200,40,2,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.14713036752583689,0.0,0.6608187137988576,0.16784487372666748,0.0,0.6130653266331658,relu,12,0.1,150,20,1,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,brick
100,0.1685492843389511,0.5001515275553653,0.33918128515544693,0.13544344707350037,0.12720987230689082,0.5929648199273114,elu,36,0.8,100,30,1,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.6484482319731462,0.0,0.6608187183302049,0.9327534317371234,0.20174823963462407,0.5829145770576132,elu,44,0.8,100,40,2,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.14713036517302194,0.0,0.6608187183302049,0.16784487380154767,0.0,0.6130653242369992,elu,44,0.0,200,40,3,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,5.466956361692551,0.0,0.6608187183302049,6.236649978603467,0.0,0.613065329927895,relu,44,0.0,50,30,0,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.24595238917578033,0.8849395771472774,0.9298245446723804,0.27533342947612455,0.830263649398957,0.8894472307895296,relu,20,0.0,50,30,5,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,brick
150,0.38181246549646064,0.7987545062923989,0.894736833739699,1.5786805212797232,0.8054273413054308,0.8542713576824821,elu,28,0.1,150,30,0,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.10830799333359066,0.0,0.6608187211187262,0.11416136596969624,0.05397316064666863,0.6130653266331658,elu,36,0.8,150,30,3,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
200,1.6636004747703061,0.7858783609685842,0.8830409241698639,2.556134429911789,0.7223744769791263,0.8065326699060411,relu,44,0.1,200,40,0,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,5.278440455944217,0.05248163074080707,0.6725146174430847,5.37080904107597,0.2915084125408575,0.5276381897566905,elu,28,0.8,200,20,0,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.033144172379060796,0.8188276635973077,0.9064327603892276,0.037382771340596616,0.8489614431582504,0.8969849294154488,elu,36,0.5,100,40,3,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.14713036517302194,0.0,0.6608187183302049,0.13750208023205474,0.29321390465276326,0.5929648277148529,elu,44,0.8,150,20,1,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,triangle
150,5.466956305922124,0.0,0.6608187137988576,0.9072860979554641,0.09107875973735023,0.6030150720821553,elu,12,0.8,150,10,3,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.20598714376053615,0.8565558048716763,0.9181286560164558,0.14852413220621233,0.9201027523333104,0.9396984972546448,relu,44,0.0,150,30,3,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,brick
200,0.2550900149641134,0.7206551411695648,0.9005848022929409,0.14319803257152233,0.9161047312482518,0.9447236204866188,elu,12,0.1,200,40,2,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.18746256882771414,0.8906155287870887,0.9298245516436839,0.14949120667262292,0.9052456144112438,0.9346733587471086,relu,20,0.0,50,10,3,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.031182585143870865,0.8580187102507429,0.9239765858789634,0.05119199045564062,0.795674692446263,0.8643216140306176,elu,28,0.5,50,30,3,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,funnel
150,10.53502653356184,0.4907657237429368,0.33918128829253347,9.773723683764587,0.5504135381636308,0.3869346724682717,relu,12,0.0,150,20,0,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
100,5.4669564592908,0.0,0.6608187078732496,6.236650069155286,0.0,0.6130653296283741,relu,20,0.0,100,20,3,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.6075442893463269,0.0,0.660818716587379,0.6102091038047369,0.404801224793621,0.6934673303934797,elu,28,0.8,50,30,2,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.034112259244535405,0.846126970143346,0.9122807136056019,0.04717646846220122,0.8096370379529406,0.8743718473156493,elu,44,0.5,150,10,5,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.3753304694131104,0.6769613560877348,0.8596491336125379,0.4256966994635424,0.5347933221102958,0.7587939692502046,elu,44,0.5,200,10,0,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.25570604098111127,0.7949317348630804,0.9064327457494903,0.16309270333854398,0.88757136479095,0.927135684981418,elu,12,0.0,200,30,4,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.0472134707920384,0.7544266278283638,0.8713450337711134,0.05522344369984152,0.8456493364506631,0.8668341792408546,elu,44,0.1,200,30,3,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.647605264047433,0.0,0.6608187183302049,0.667570828492917,0.0,0.6130653308264574,relu,44,0.5,200,30,1,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.034634218197207,0.8582698838752613,0.9181286713533234,0.02906824000666489,0.8845173875291144,0.9246231149788477,elu,44,0.0,50,10,3,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.1471303697043692,0.0,0.660818716587379,0.16457367040703644,0.04227196241743002,0.6206030089351999,relu,28,0.1,200,20,0,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.3128494886975539,0.8473639582332811,0.9181286598506727,0.41407315695106084,0.7186584245020421,0.8241206000198671,relu,36,0.5,200,20,0,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.23758830424202115,0.8001873001717684,0.9064327541150545,0.19623288095006766,0.9018350201635504,0.9271356795900431,elu,12,0.0,200,20,4,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,brick
50,0.033783699728983214,0.8508289986186557,0.9181286452109354,0.029060833165468883,0.8737475614451883,0.9195979806646031,relu,28,0.1,50,40,4,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.10978826139754022,0.0,0.6608187078732496,0.11474145342357195,0.0,0.6105527609736476,relu,20,0.8,100,10,4,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.04320103322204791,0.7905000605081257,0.8888888766891078,0.034187463528696616,0.8815361000784677,0.9170854307299283,elu,36,0.1,50,30,4,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.14713036517302194,0.0,0.6608187183302049,0.1678448770962768,0.0,0.6130653308264574,relu,44,0.0,200,40,5,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.2842197305582769,0.726145176859627,0.8888888902831495,0.168466785370405,0.9081230031785055,0.9321607902421424,elu,20,0.0,200,30,5,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,brick
100,9.815676187214098,0.5001515275553653,0.33918128515544693,0.8132041776599597,0.039373334927774555,0.6130653320245407,relu,36,0.8,100,10,5,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,brick
200,0.10807492174426017,0.0,0.6608187183302049,0.12955841130048187,0.04209281062360984,0.6080402025026292,elu,44,0.8,200,30,1,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,5.466956236209088,0.0,0.660818716587379,6.2366499852894535,0.0,0.6130653345704677,elu,28,0.0,50,30,1,random_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,brick
100,0.6414171394548918,0.0,0.6608187211187262,0.7044248407210537,0.20520905296706674,0.5628140760426545,elu,36,0.5,100,30,2,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.1471303697043692,0.0,0.660818716587379,0.14053027650069952,0.01005025170556265,0.6105527656162204,relu,28,0.8,200,20,1,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,1.0583964147065814,0.3129099795692845,0.21052631892656026,1.355264984183575,0.3454911931974804,0.6180904450728066,elu,36,0.5,50,10,4,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.14713036700298912,0.0,0.6608187211187262,0.1673742176300317,0.10717199046408112,0.590452252021387,relu,36,0.5,200,20,2,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.6475555767789919,0.0,0.6608187183302049,0.7407898831008067,0.0,0.6105527662152621,relu,44,0.8,200,10,3,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.03704962574969432,0.7585747186203449,0.9064327401724476,0.04000144784605533,0.835504156560754,0.8944723585143162,relu,20,0.5,150,20,5,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.04193860375218921,0.7846890224350823,0.888888893071671,0.030550419824459968,0.8780778059408293,0.9120603000099335,relu,28,0.1,50,10,2,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.2481753743792835,0.8231674913774457,0.9064327401724476,0.2673990571468919,0.8459351191568614,0.8869346748644383,elu,20,0.1,200,10,3,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
50,0.6547816834951702,0.0,0.6608187211187262,0.672170295787217,0.0,0.6130653320245407,relu,36,0.5,50,10,3,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,5.265962006752951,0.0,0.6608187137988576,2.262791531169834,0.5071265110418425,0.7336683417085427,relu,12,0.5,100,10,1,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
150,5.466956361692551,0.0,0.6608187183302049,6.236650054778286,0.0,0.6130653209422701,elu,44,0.0,150,20,2,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,brick
200,0.14713036517302194,0.0,0.6608187183302049,0.1678448708812196,0.0,0.613065333222624,relu,44,0.0,200,40,0,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.10624708274477407,0.0,0.6608187211187262,0.1053139170510086,0.29695565811353714,0.6557788866848203,relu,36,0.8,100,40,4,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.03540599659852526,0.8243714842879981,0.9064327401724476,0.04006787177980246,0.8651373146766395,0.8994974814467693,elu,20,0.5,50,20,5,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.040728534220793415,0.7751246450240152,0.8947368462880453,0.05194264457703816,0.7459724269919659,0.859296484808227,elu,12,0.5,50,10,5,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,brick
